ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
2101,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,48,565,169
2102,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,49,564,89
2103,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,51,564,89
2104,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,53,564,89
2105,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,51,565,169
2106,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,51,565,169
2107,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,54,564,93
2108,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,56,565,169
2109,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,53,564,89
2110,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,49,564,89
2111,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,50,564,89
2112,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,46,565,169
2113,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,48,565,169
2114,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,32,564,93
2115,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,17,565,169
2116,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,23,564,93
2117,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,21,564,93
2118,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,20,565,169
2119,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,20,564,93
2120,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,23,564,93
2121,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,23,565,169
2122,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,24,564,93
2123,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,26,564,93
2124,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,25,565,169
2125,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,26,564,93
2126,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,29,564,93
2127,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,28,565,169
2128,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,21,564,93
2129,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,24,564,93
2130,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,27,564,93
2131,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,28,565,169
2132,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,28,564,93
2133,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,15,564,93
2134,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,19,565,169
2135,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,21,564,93
2136,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,24,564,93
2137,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,29,565,169
2138,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,30,564,93
2139,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,31,564,93
2140,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,28,565,169
2141,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,32,564,93
2142,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,32,564,93
2143,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,31,565,169
2144,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,26,564,93
2145,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,25,564,93
2146,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,21,565,169
2147,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,18,564,93
2148,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,565,169
2149,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,14,564,93
2150,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,16,564,93
2151,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,8,564,93
2152,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,8,564,93
2153,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,13,564,93
2154,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,10,564,93
2155,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2156,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2157,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,8,564,93
2158,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2159,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,8,564,93
2160,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2161,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,7,564,93
2162,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,GET,http://127.0.0.1:8000,404,Not Found,21,553,22
2163,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,24,565,169
2164,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,35,565,169
2165,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,42,565,165
2166,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,44,565,165
2167,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,56,565,169
2168,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,53,565,169
2169,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,57,565,169
2170,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,73,565,165
2171,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,56,565,169
2172,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,54,565,165
2173,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,56,565,165
2174,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,50,565,169
2175,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,50,565,169
2176,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,49,565,165
2177,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,50,565,169
2178,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,48,565,169
2179,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,47,565,165
2180,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,47,565,165
2181,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,50,565,169
2182,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,50,565,169
2183,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,48,565,165
2184,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,48,565,169
2185,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,50,565,165
2186,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,50,565,169
2187,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,49,565,165
2188,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,46,565,169
2189,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,47,565,169
2190,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,41,565,165
2191,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,44,565,169
2192,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,44,565,165
2193,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,44,565,169
2194,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,45,565,165
2195,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,45,565,169
2196,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,45,565,169
2197,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,46,565,169
2198,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,46,565,165
2199,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,44,565,165
2201,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,44,565,169
2200,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,45,565,165
2202,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,44,565,169
2203,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,44,565,169
2204,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,42,565,165
2205,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,42,565,169
2206,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,42,565,165
2207,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,46,565,165
2208,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,44,565,169
2209,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,45,565,169
2210,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,47,565,169
2211,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,48,565,169
2212,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,49,565,165
2213,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,44,565,169
2214,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,46,565,165
2215,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,47,565,165
2216,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,45,565,169
2217,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,46,565,169
2218,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,45,565,169
2219,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,45,565,165
2220,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,44,565,165
2221,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,45,565,169
2222,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,45,565,165
2223,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,46,565,169
2224,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,47,565,169
2225,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,46,565,165
2226,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,46,565,169
2227,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,45,565,165
2228,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,47,565,169
2229,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,49,565,165
2230,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,46,565,169
2231,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,47,565,169
2232,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,48,565,169
2233,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,49,565,165
2234,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,46,565,165
2235,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,47,565,169
2236,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,49,565,165
2237,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,49,565,169
2238,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,49,565,169
2239,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,43,565,165
2240,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,45,565,169
2241,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,42,565,165
2242,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,43,565,169
2243,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,43,565,165
2244,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,42,565,169
2245,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,43,565,169
2246,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,49,565,169
2247,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,51,565,165
2248,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,49,565,165
2249,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,50,565,169
2250,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,51,565,165
2251,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,49,565,169
2252,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,51,565,169
2253,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,45,565,165
2254,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,47,565,169
2255,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,44,565,165
2256,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,45,565,169
2257,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,48,565,165
2258,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,50,565,169
2259,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,51,565,169
2260,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,53,565,169
2261,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,54,565,165
2262,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,52,565,165
2263,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,54,565,165
2264,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,53,565,169
2265,Sat May 09 01:23:27 SGT 2026,Sat May 09 01:23:27 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,48,565,169
